lane,strategy,contract,arm,track,obligation,title,applicationsInTrack,businessObservedInTrack,applicationsWithPartialCheck,partialChecks,verdicts,claim,wholeObligationValidated,limits
complementary,source-guided,E2-3,few-shot,interest,INTCALC-OBL-001,"Arquivos, parâmetro e abertura",2,2,0,0,{},unchecked,False,"Data do JCL é exemplo de fonte, não calendário universal."
complementary,source-guided,E2-3,few-shot,interest,INTCALC-OBL-002,Varredura e agrupamento por conta,2,2,0,0,{},unchecked,False,Ordenação não é verificada pelo programa/JCL.
complementary,source-guided,E2-3,few-shot,interest,INTCALC-OBL-003,Leitura ACCOUNT e XREF por conta,2,2,2,2,"{""pass"": 2}",partial_assertions_only,False,"Índice alternativo é evidenciado no JCL, mas ambiente VSAM não é executado."
complementary,source-guided,E2-3,few-shot,interest,INTCALC-OBL-004,Taxa específica ou DEFAULT,2,2,2,2,"{""pass"": 2}",partial_assertions_only,False,Sem fallback adicional.
complementary,source-guided,E2-3,few-shot,interest,INTCALC-OBL-005,Fórmula e guarda de juros,2,2,2,2,"{""pass"": 2}",partial_assertions_only,False,Arredondamento/truncamento/overflow dependem de PIC/compilador; não fixado.
complementary,source-guided,E2-3,few-shot,interest,INTCALC-OBL-006,Campos da transação de juros,2,2,2,2,"{""pass"": 2}",partial_assertions_only,False,"Representação física de PIC 9(04) após MOVE literal 05 requer revisão COBOL, não fixture."
complementary,source-guided,E2-3,few-shot,interest,INTCALC-OBL-007,Update de conta em quebra de grupo,2,2,2,4,"{""failed"": 2, ""pass"": 2}",partial_assertions_only,False,Não é update por cada categoria.
complementary,source-guided,E2-3,few-shot,interest,INTCALC-OBL-008,Última conta no EOF,2,2,2,4,"{""failed"": 2, ""pass"": 2}",partial_assertions_only,False,"Achado estático; não confirmado por execução. Para arquivo vazio, não assumir conta carregada."
complementary,source-guided,E2-3,few-shot,posting,POSTTRAN-OBL-001,Arquivos externos e abertura,6,6,0,0,{},unchecked,False,"JCL é evidência documental; não prova alocação local, commit ou durabilidade."
complementary,source-guided,E2-3,few-shot,posting,POSTTRAN-OBL-002,Loop DALYTRAN e EOF,6,6,0,0,{},unchecked,False,Não assumir retenção de último registro no EOF nem conteúdo observável do buffer após status 10.
complementary,source-guided,E2-3,few-shot,posting,POSTTRAN-OBL-003,Layout e cópia para transação postada,6,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Formato/calendário do timestamp é ambiente; valor real não é fixado.
complementary,source-guided,E2-3,few-shot,posting,POSTTRAN-OBL-004,Validação de cartão,6,6,6,12,"{""pass"": 12}",partial_assertions_only,False,Não há validação de formato além da busca.
complementary,source-guided,E2-3,few-shot,posting,POSTTRAN-OBL-005,"Validação de conta, limite e expiração textual",6,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Comparação de datas é textual X(10); calendário real não é decidido.
complementary,source-guided,E2-3,few-shot,posting,POSTTRAN-OBL-006,Rejeitos e return-code,6,6,6,12,"{""pass"": 12}",partial_assertions_only,False,Não afirma rollback de sucessos anteriores.
complementary,source-guided,E2-3,few-shot,posting,POSTTRAN-OBL-007,TCATBAL create/update,6,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Status aceitos 00/23 no read; sem atomicidade/durabilidade.
complementary,source-guided,E2-3,few-shot,posting,POSTTRAN-OBL-008,Atualização ACCOUNT e ordem de efeitos,6,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Não afirmar persistência do rewrite falho nem rollback; razão 109 nesse ponto não transforma a transação em rejeito.
complementary,source-guided,E2-3,few-shot,posting,POSTTRAN-OBL-009,WRITE TRANFILE após efeitos anteriores,6,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Não confundir ordem de chamadas com commit/durabilidade; estado externo pós-abend é fora de autoridade.
complementary,source-guided,E2-3,few-shot,reporting,TRANREPT-OBL-001,Contexto JCL e arquivos,4,2,0,0,{},unchecked,False,JCL não foi executado; datas do SORT podem divergir do DATEPARM.
complementary,source-guided,E2-3,few-shot,reporting,TRANREPT-OBL-002,DATEPARM e filtro textual antes do EOF,4,2,2,4,"{""pass"": 4}",partial_assertions_only,False,"Sem validação calendárica. Conteúdo do receiver em EOF é desconhecido quando não há autoridade de runtime; seleção EOF pode ser condicional/unknown, não fixa."
complementary,source-guided,E2-3,few-shot,reporting,TRANREPT-OBL-003,Leitura TRANFILE e EOF condicional,4,2,2,2,"{""pass"": 2}",partial_assertions_only,False,Não assumir retenção de último registro no EOF nem conteúdo estável do receiver.
complementary,source-guided,E2-3,few-shot,reporting,TRANREPT-OBL-004,Quebra por cartão e lookups,4,2,2,6,"{""not_exercised"": 2, ""pass"": 4}",partial_assertions_only,False,Não há linha de erro/rejeição para lookup ausente.
complementary,source-guided,E2-3,few-shot,reporting,TRANREPT-OBL-005,Cabeçalhos e paginação,4,2,2,2,"{""pass"": 2}",partial_assertions_only,False,Page-size conta linhas de header/totais; não é 20 detalhes.
complementary,source-guided,E2-3,few-shot,reporting,TRANREPT-OBL-006,Linha de detalhe e acumulação,4,2,2,4,"{""pass"": 4}",partial_assertions_only,False,Edição monetária é a do PIC; sem arredondamento inventado.
complementary,source-guided,E2-3,few-shot,reporting,TRANREPT-OBL-007,Totais de página/grand no EOF condicional,4,2,2,4,"{""not_exercised"": 2, ""pass"": 2}",partial_assertions_only,False,Sem expectativa para receiver no EOF quando runtime não estabelece retenção; sem expectativa para registros fora de intervalo.
complementary,source-guided,E2-3,few-shot,reporting,TRANREPT-OBL-008,Ausência de Account Total final no EOF,4,2,0,0,{},unchecked,False,Isto não implica que page/grand totals ocorram sempre; dependem de TRANREPT-OBL-007.
complementary,source-guided,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-001,"Arquivos, parâmetro e abertura",2,2,0,0,{},unchecked,False,"Data do JCL é exemplo de fonte, não calendário universal."
complementary,source-guided,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-002,Varredura e agrupamento por conta,2,2,0,0,{},unchecked,False,Ordenação não é verificada pelo programa/JCL.
complementary,source-guided,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-003,Leitura ACCOUNT e XREF por conta,2,2,2,2,"{""pass"": 2}",partial_assertions_only,False,"Índice alternativo é evidenciado no JCL, mas ambiente VSAM não é executado."
complementary,source-guided,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-004,Taxa específica ou DEFAULT,2,2,2,2,"{""pass"": 2}",partial_assertions_only,False,Sem fallback adicional.
complementary,source-guided,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-005,Fórmula e guarda de juros,2,2,2,2,"{""pass"": 2}",partial_assertions_only,False,Arredondamento/truncamento/overflow dependem de PIC/compilador; não fixado.
complementary,source-guided,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-006,Campos da transação de juros,2,2,2,2,"{""pass"": 2}",partial_assertions_only,False,"Representação física de PIC 9(04) após MOVE literal 05 requer revisão COBOL, não fixture."
complementary,source-guided,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-007,Update de conta em quebra de grupo,2,2,2,4,"{""failed"": 2, ""pass"": 2}",partial_assertions_only,False,Não é update por cada categoria.
complementary,source-guided,E3-SDD-stage6r3,SDD,interest,INTCALC-OBL-008,Última conta no EOF,2,2,2,4,"{""failed"": 2, ""pass"": 2}",partial_assertions_only,False,"Achado estático; não confirmado por execução. Para arquivo vazio, não assumir conta carregada."
complementary,source-guided,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-001,Arquivos externos e abertura,6,6,0,0,{},unchecked,False,"JCL é evidência documental; não prova alocação local, commit ou durabilidade."
complementary,source-guided,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-002,Loop DALYTRAN e EOF,6,6,0,0,{},unchecked,False,Não assumir retenção de último registro no EOF nem conteúdo observável do buffer após status 10.
complementary,source-guided,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-003,Layout e cópia para transação postada,6,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Formato/calendário do timestamp é ambiente; valor real não é fixado.
complementary,source-guided,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-004,Validação de cartão,6,6,6,12,"{""pass"": 12}",partial_assertions_only,False,Não há validação de formato além da busca.
complementary,source-guided,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-005,"Validação de conta, limite e expiração textual",6,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Comparação de datas é textual X(10); calendário real não é decidido.
complementary,source-guided,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-006,Rejeitos e return-code,6,6,6,12,"{""pass"": 12}",partial_assertions_only,False,Não afirma rollback de sucessos anteriores.
complementary,source-guided,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-007,TCATBAL create/update,6,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Status aceitos 00/23 no read; sem atomicidade/durabilidade.
complementary,source-guided,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-008,Atualização ACCOUNT e ordem de efeitos,6,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Não afirmar persistência do rewrite falho nem rollback; razão 109 nesse ponto não transforma a transação em rejeito.
complementary,source-guided,E3-SDD-stage6r3,SDD,posting,POSTTRAN-OBL-009,WRITE TRANFILE após efeitos anteriores,6,6,6,6,"{""pass"": 6}",partial_assertions_only,False,Não confundir ordem de chamadas com commit/durabilidade; estado externo pós-abend é fora de autoridade.
complementary,source-guided,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-001,Contexto JCL e arquivos,4,4,0,0,{},unchecked,False,JCL não foi executado; datas do SORT podem divergir do DATEPARM.
complementary,source-guided,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-002,DATEPARM e filtro textual antes do EOF,4,4,4,8,"{""pass"": 8}",partial_assertions_only,False,"Sem validação calendárica. Conteúdo do receiver em EOF é desconhecido quando não há autoridade de runtime; seleção EOF pode ser condicional/unknown, não fixa."
complementary,source-guided,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-003,Leitura TRANFILE e EOF condicional,4,4,4,4,"{""pass"": 4}",partial_assertions_only,False,Não assumir retenção de último registro no EOF nem conteúdo estável do receiver.
complementary,source-guided,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-004,Quebra por cartão e lookups,4,4,4,12,"{""failed"": 2, ""not_exercised"": 2, ""pass"": 8}",partial_assertions_only,False,Não há linha de erro/rejeição para lookup ausente.
complementary,source-guided,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-005,Cabeçalhos e paginação,4,4,4,4,"{""pass"": 4}",partial_assertions_only,False,Page-size conta linhas de header/totais; não é 20 detalhes.
complementary,source-guided,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-006,Linha de detalhe e acumulação,4,4,4,8,"{""pass"": 8}",partial_assertions_only,False,Edição monetária é a do PIC; sem arredondamento inventado.
complementary,source-guided,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-007,Totais de página/grand no EOF condicional,4,4,4,8,"{""failed"": 2, ""not_exercised"": 2, ""pass"": 4}",partial_assertions_only,False,Sem expectativa para receiver no EOF quando runtime não estabelece retenção; sem expectativa para registros fora de intervalo.
complementary,source-guided,E3-SDD-stage6r3,SDD,reporting,TRANREPT-OBL-008,Ausência de Account Total final no EOF,4,4,0,0,{},unchecked,False,Isto não implica que page/grand totals ocorram sempre; dependem de TRANREPT-OBL-007.
official,T1,E1-1,zero-shot,interest,INTCALC-OBL-001,"Arquivos, parâmetro e abertura",4,0,0,0,{},unchecked,False,"Data do JCL é exemplo de fonte, não calendário universal."
official,T1,E1-1,zero-shot,interest,INTCALC-OBL-002,Varredura e agrupamento por conta,4,0,0,0,{},unchecked,False,Ordenação não é verificada pelo programa/JCL.
official,T1,E1-1,zero-shot,interest,INTCALC-OBL-003,Leitura ACCOUNT e XREF por conta,4,0,0,0,{},unchecked,False,"Índice alternativo é evidenciado no JCL, mas ambiente VSAM não é executado."
official,T1,E1-1,zero-shot,interest,INTCALC-OBL-004,Taxa específica ou DEFAULT,4,0,0,0,{},unchecked,False,Sem fallback adicional.
official,T1,E1-1,zero-shot,interest,INTCALC-OBL-005,Fórmula e guarda de juros,4,0,0,0,{},unchecked,False,Arredondamento/truncamento/overflow dependem de PIC/compilador; não fixado.
official,T1,E1-1,zero-shot,interest,INTCALC-OBL-006,Campos da transação de juros,4,0,0,0,{},unchecked,False,"Representação física de PIC 9(04) após MOVE literal 05 requer revisão COBOL, não fixture."
official,T1,E1-1,zero-shot,interest,INTCALC-OBL-007,Update de conta em quebra de grupo,4,0,0,0,{},unchecked,False,Não é update por cada categoria.
official,T1,E1-1,zero-shot,interest,INTCALC-OBL-008,Última conta no EOF,4,0,0,0,{},unchecked,False,"Achado estático; não confirmado por execução. Para arquivo vazio, não assumir conta carregada."
official,T1,E1-1,zero-shot,posting,POSTTRAN-OBL-001,Arquivos externos e abertura,3,0,0,0,{},unchecked,False,"JCL é evidência documental; não prova alocação local, commit ou durabilidade."
official,T1,E1-1,zero-shot,posting,POSTTRAN-OBL-002,Loop DALYTRAN e EOF,3,0,0,0,{},unchecked,False,Não assumir retenção de último registro no EOF nem conteúdo observável do buffer após status 10.
official,T1,E1-1,zero-shot,posting,POSTTRAN-OBL-003,Layout e cópia para transação postada,3,0,0,0,{},unchecked,False,Formato/calendário do timestamp é ambiente; valor real não é fixado.
official,T1,E1-1,zero-shot,posting,POSTTRAN-OBL-004,Validação de cartão,3,0,0,0,{},unchecked,False,Não há validação de formato além da busca.
official,T1,E1-1,zero-shot,posting,POSTTRAN-OBL-005,"Validação de conta, limite e expiração textual",3,0,0,0,{},unchecked,False,Comparação de datas é textual X(10); calendário real não é decidido.
official,T1,E1-1,zero-shot,posting,POSTTRAN-OBL-006,Rejeitos e return-code,3,0,0,0,{},unchecked,False,Não afirma rollback de sucessos anteriores.
official,T1,E1-1,zero-shot,posting,POSTTRAN-OBL-007,TCATBAL create/update,3,0,0,0,{},unchecked,False,Status aceitos 00/23 no read; sem atomicidade/durabilidade.
official,T1,E1-1,zero-shot,posting,POSTTRAN-OBL-008,Atualização ACCOUNT e ordem de efeitos,3,0,0,0,{},unchecked,False,Não afirmar persistência do rewrite falho nem rollback; razão 109 nesse ponto não transforma a transação em rejeito.
official,T1,E1-1,zero-shot,posting,POSTTRAN-OBL-009,WRITE TRANFILE após efeitos anteriores,3,0,0,0,{},unchecked,False,Não confundir ordem de chamadas com commit/durabilidade; estado externo pós-abend é fora de autoridade.
official,T1,E1-1,zero-shot,reporting,TRANREPT-OBL-001,Contexto JCL e arquivos,3,0,0,0,{},unchecked,False,JCL não foi executado; datas do SORT podem divergir do DATEPARM.
official,T1,E1-1,zero-shot,reporting,TRANREPT-OBL-002,DATEPARM e filtro textual antes do EOF,3,0,0,0,{},unchecked,False,"Sem validação calendárica. Conteúdo do receiver em EOF é desconhecido quando não há autoridade de runtime; seleção EOF pode ser condicional/unknown, não fixa."
official,T1,E1-1,zero-shot,reporting,TRANREPT-OBL-003,Leitura TRANFILE e EOF condicional,3,0,0,0,{},unchecked,False,Não assumir retenção de último registro no EOF nem conteúdo estável do receiver.
official,T1,E1-1,zero-shot,reporting,TRANREPT-OBL-004,Quebra por cartão e lookups,3,0,0,0,{},unchecked,False,Não há linha de erro/rejeição para lookup ausente.
official,T1,E1-1,zero-shot,reporting,TRANREPT-OBL-005,Cabeçalhos e paginação,3,0,0,0,{},unchecked,False,Page-size conta linhas de header/totais; não é 20 detalhes.
official,T1,E1-1,zero-shot,reporting,TRANREPT-OBL-006,Linha de detalhe e acumulação,3,0,0,0,{},unchecked,False,Edição monetária é a do PIC; sem arredondamento inventado.
