lane,strategy,contract,arm,track,caseId,obligation,partitionContext,semanticInputKey,inputAccepted,businessObserved,effect,authority,verdict,failure,auditPath,limit
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-valid-existing-tcatbal,POSTTRAN-OBL-008,"[""expiry_before"", ""limit_below"", ""tcat_update""]",30288adfac239b25aa71a30fdb2cd792c67e1c78c586ddb1cd7ea209e6392e6a,accepted_to_invocation,True,account_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-valid-existing-tcatbal/replay/applications/0001-6969150b95ebdf50/zero-shot-runs/p2b-runs/posting-67xb2_up/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-valid-existing-tcatbal,POSTTRAN-OBL-007,"[""expiry_before"", ""limit_below"", ""tcat_update""]",30288adfac239b25aa71a30fdb2cd792c67e1c78c586ddb1cd7ea209e6392e6a,accepted_to_invocation,True,category_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-valid-existing-tcatbal/replay/applications/0001-6969150b95ebdf50/zero-shot-runs/p2b-runs/posting-67xb2_up/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-valid-existing-tcatbal,POSTTRAN-OBL-004,"[""expiry_before"", ""limit_below"", ""tcat_update""]",30288adfac239b25aa71a30fdb2cd792c67e1c78c586ddb1cd7ea209e6392e6a,accepted_to_invocation,True,xref_unchanged,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-valid-existing-tcatbal/replay/applications/0001-6969150b95ebdf50/zero-shot-runs/p2b-runs/posting-67xb2_up/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-valid-existing-tcatbal,POSTTRAN-OBL-006,"[""expiry_before"", ""limit_below"", ""tcat_update""]",30288adfac239b25aa71a30fdb2cd792c67e1c78c586ddb1cd7ea209e6392e6a,accepted_to_invocation,True,return_code,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-valid-existing-tcatbal/replay/applications/0001-6969150b95ebdf50/zero-shot-runs/p2b-runs/posting-67xb2_up/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-card-missing,POSTTRAN-OBL-003,"[""reject_100""]",e473d06544ba46179d3978f25e5258a9edd2452870c5f26886b6b02ff4f5fd8b,accepted_to_invocation,True,posted_fields_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-card-missing/replay/applications/0001-02b8f4d260be7a64/zero-shot-runs/p2b-runs/posting-xxki2b97/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-card-missing,POSTTRAN-OBL-009,"[""reject_100""]",e473d06544ba46179d3978f25e5258a9edd2452870c5f26886b6b02ff4f5fd8b,accepted_to_invocation,True,posted_fields_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-card-missing/replay/applications/0001-02b8f4d260be7a64/zero-shot-runs/p2b-runs/posting-xxki2b97/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-card-missing,POSTTRAN-OBL-004,"[""reject_100""]",e473d06544ba46179d3978f25e5258a9edd2452870c5f26886b6b02ff4f5fd8b,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-card-missing/replay/applications/0001-02b8f4d260be7a64/zero-shot-runs/p2b-runs/posting-xxki2b97/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-card-missing,POSTTRAN-OBL-005,"[""reject_100""]",e473d06544ba46179d3978f25e5258a9edd2452870c5f26886b6b02ff4f5fd8b,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-card-missing/replay/applications/0001-02b8f4d260be7a64/zero-shot-runs/p2b-runs/posting-xxki2b97/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-card-missing,POSTTRAN-OBL-006,"[""reject_100""]",e473d06544ba46179d3978f25e5258a9edd2452870c5f26886b6b02ff4f5fd8b,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-card-missing/replay/applications/0001-02b8f4d260be7a64/zero-shot-runs/p2b-runs/posting-xxki2b97/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-card-missing,POSTTRAN-OBL-008,"[""reject_100""]",e473d06544ba46179d3978f25e5258a9edd2452870c5f26886b6b02ff4f5fd8b,accepted_to_invocation,True,account_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-card-missing/replay/applications/0001-02b8f4d260be7a64/zero-shot-runs/p2b-runs/posting-xxki2b97/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-card-missing,POSTTRAN-OBL-007,"[""reject_100""]",e473d06544ba46179d3978f25e5258a9edd2452870c5f26886b6b02ff4f5fd8b,accepted_to_invocation,True,category_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-card-missing/replay/applications/0001-02b8f4d260be7a64/zero-shot-runs/p2b-runs/posting-xxki2b97/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-card-missing,POSTTRAN-OBL-004,"[""reject_100""]",e473d06544ba46179d3978f25e5258a9edd2452870c5f26886b6b02ff4f5fd8b,accepted_to_invocation,True,xref_unchanged,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-card-missing/replay/applications/0001-02b8f4d260be7a64/zero-shot-runs/p2b-runs/posting-xxki2b97/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-card-missing,POSTTRAN-OBL-006,"[""reject_100""]",e473d06544ba46179d3978f25e5258a9edd2452870c5f26886b6b02ff4f5fd8b,accepted_to_invocation,True,return_code,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-card-missing/replay/applications/0001-02b8f4d260be7a64/zero-shot-runs/p2b-runs/posting-xxki2b97/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-account-missing,POSTTRAN-OBL-003,"[""reject_101""]",c2d6d27d5fa1f1a329d4522748badc9be6885791777645b74eafa216d24740e1,accepted_to_invocation,True,posted_fields_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-account-missing/replay/applications/0001-3768aefb3b67debe/zero-shot-runs/p2b-runs/posting-hjdxj904/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-account-missing,POSTTRAN-OBL-009,"[""reject_101""]",c2d6d27d5fa1f1a329d4522748badc9be6885791777645b74eafa216d24740e1,accepted_to_invocation,True,posted_fields_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-account-missing/replay/applications/0001-3768aefb3b67debe/zero-shot-runs/p2b-runs/posting-hjdxj904/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-account-missing,POSTTRAN-OBL-004,"[""reject_101""]",c2d6d27d5fa1f1a329d4522748badc9be6885791777645b74eafa216d24740e1,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-account-missing/replay/applications/0001-3768aefb3b67debe/zero-shot-runs/p2b-runs/posting-hjdxj904/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-account-missing,POSTTRAN-OBL-005,"[""reject_101""]",c2d6d27d5fa1f1a329d4522748badc9be6885791777645b74eafa216d24740e1,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-account-missing/replay/applications/0001-3768aefb3b67debe/zero-shot-runs/p2b-runs/posting-hjdxj904/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-account-missing,POSTTRAN-OBL-006,"[""reject_101""]",c2d6d27d5fa1f1a329d4522748badc9be6885791777645b74eafa216d24740e1,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-account-missing/replay/applications/0001-3768aefb3b67debe/zero-shot-runs/p2b-runs/posting-hjdxj904/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-account-missing,POSTTRAN-OBL-008,"[""reject_101""]",c2d6d27d5fa1f1a329d4522748badc9be6885791777645b74eafa216d24740e1,accepted_to_invocation,True,account_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-account-missing/replay/applications/0001-3768aefb3b67debe/zero-shot-runs/p2b-runs/posting-hjdxj904/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-account-missing,POSTTRAN-OBL-007,"[""reject_101""]",c2d6d27d5fa1f1a329d4522748badc9be6885791777645b74eafa216d24740e1,accepted_to_invocation,True,category_all_fields_after,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-account-missing/replay/applications/0001-3768aefb3b67debe/zero-shot-runs/p2b-runs/posting-hjdxj904/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-account-missing,POSTTRAN-OBL-004,"[""reject_101""]",c2d6d27d5fa1f1a329d4522748badc9be6885791777645b74eafa216d24740e1,accepted_to_invocation,True,xref_unchanged,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-account-missing/replay/applications/0001-3768aefb3b67debe/zero-shot-runs/p2b-runs/posting-hjdxj904/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-account-missing,POSTTRAN-OBL-006,"[""reject_101""]",c2d6d27d5fa1f1a329d4522748badc9be6885791777645b74eafa216d24740e1,accepted_to_invocation,True,return_code,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-account-missing/replay/applications/0001-3768aefb3b67debe/zero-shot-runs/p2b-runs/posting-hjdxj904/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-limit,POSTTRAN-OBL-003,"[""expiry_before"", ""limit_above"", ""reject_102""]",05356766ab85a5bd34d62fb4d71eb7c89cea4ae1266c078c80b0e0a9aae5499a,accepted_to_invocation,True,posted_fields_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-limit/replay/applications/0001-0c3a7e5acfa2903b/zero-shot-runs/p2b-runs/posting-pxn1nqsl/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-limit,POSTTRAN-OBL-009,"[""expiry_before"", ""limit_above"", ""reject_102""]",05356766ab85a5bd34d62fb4d71eb7c89cea4ae1266c078c80b0e0a9aae5499a,accepted_to_invocation,True,posted_fields_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-limit/replay/applications/0001-0c3a7e5acfa2903b/zero-shot-runs/p2b-runs/posting-pxn1nqsl/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
complementary,source-guided,E1-1,zero-shot,posting,ESSENTIAL12x7-V2-E1-1-reject-limit,POSTTRAN-OBL-004,"[""expiry_before"", ""limit_above"", ""reject_102""]",05356766ab85a5bd34d62fb4d71eb7c89cea4ae1266c078c80b0e0a9aae5499a,accepted_to_invocation,True,reject_bytes_reason_multiplicity,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/complementary-matrix-v2/parent-full84-v1/campaign/P3-COMPLEMENTARY-MATRIX-V2-ESSENTIAL12x7/cases/ESSENTIAL12x7-V2-E1-1-reject-limit/replay/applications/0001-0c3a7e5acfa2903b/zero-shot-runs/p2b-runs/posting-pxn1nqsl/audit.json,"[""No internal effect-order or I/O-failure assertion"", ""Nonnegative qualified DISPLAY only; processing timestamp/filler excluded"", ""TRANFILE OPEN OUTPUT: preexisting contents are not expected to survive""]"
